date,Autodesk,isPartial
2010-12-23,61,False
2010-12-24,47,False
2010-12-25,45,False
2010-12-26,41,False
2010-12-27,63,False
2010-12-28,54,False
2010-12-29,54,False
2010-12-30,58,False
2010-12-31,33,False
2011-01-01,37,False
2011-01-02,44,False
2011-01-03,65,False
2011-01-04,75,False
2011-01-05,76,False
2011-01-06,60,False
2011-01-07,75,False
2011-01-08,54,False
2011-01-09,59,False
2011-01-10,86,False
2011-01-11,82,False
2011-01-12,77,False
2011-01-13,79,False
2011-01-14,98,False
2011-01-15,62,False
2011-01-16,57,False
2011-01-17,83,False
2011-01-18,68,False
2011-01-19,85,False
2011-01-20,79,False
2011-01-21,75,False
2011-01-22,60,False
2011-01-23,56,False
2011-01-24,80,False
2011-01-25,80,False
2011-01-26,91,False
2011-01-27,79,False
2011-01-28,76,False
2011-01-29,53,False
2011-01-30,52,False
2011-01-31,83,False
2011-02-01,72,False
2011-02-02,75,False
2011-02-03,73,False
2011-02-04,77,False
2011-02-05,50,False
2011-02-06,60,False
2011-02-07,70,False
2011-02-08,81,False
2011-02-09,85,False
2011-02-10,92,False
2011-02-11,66,False
2011-02-12,67,False
2011-02-13,62,False
2011-02-14,85,False
2011-02-15,77,False
2011-02-16,82,False
2011-02-17,73,False
2011-02-18,88,False
2011-02-19,64,False
2011-02-20,54,False
2011-02-21,82,False
2011-02-22,83,False
2011-02-23,89,False
2011-02-24,72,False
2011-02-25,76,False
2011-02-26,64,False
2011-02-27,66,False
2011-02-28,68,False
2011-03-01,81,False
2011-03-02,88,False
2011-03-03,88,False
2011-03-04,72,False
2011-03-05,61,False
2011-03-06,60,False
2011-03-07,81,False
2011-03-08,77,False
2011-03-09,86,False
2011-03-10,84,False
2011-03-11,73,False
2011-03-12,68,False
2011-03-13,59,False
2011-03-14,80,False
2011-03-15,80,False
2011-03-16,84,False
2011-03-17,73,False
2011-03-18,73,False
2011-03-19,53,False
2011-03-20,59,False
2011-03-21,87,False
2011-03-22,84,False
2011-03-23,93,False
2011-03-24,87,False
2011-03-25,89,False
2011-03-26,57,False
2011-03-27,60,False
2011-03-28,100,False
2011-03-29,97,False
2011-03-30,93,False
2011-03-31,87,False
2011-04-01,86,False
2011-04-02,66,False
2011-04-03,58,False
2011-04-04,84,False
2011-04-05,90,False
2011-04-06,91,False
2011-04-07,95,False
2011-04-08,96,False
2011-04-09,67,False
2011-04-10,67,False
2011-04-11,96,False
2011-04-12,89,False
2011-04-13,88,False
2011-04-14,99,False
2011-04-15,80,False
2011-04-16,60,False
2011-04-17,67,False
2011-04-18,93,False
2011-04-19,82,False
2011-04-20,86,False
2011-04-21,79,False
2011-04-22,76,False
2011-04-23,51,False
2011-04-24,61,False
2011-04-25,69,False
2011-04-26,86,False
2011-04-27,79,False
2011-04-28,86,False
2011-04-29,87,False
2011-04-30,57,False
2011-05-01,54,False
2011-05-02,70,False
2011-05-03,85,False
2011-05-04,79,False
2011-05-05,92,False
2011-05-06,77,False
2011-05-07,59,False
2011-05-08,58,False
2011-05-09,72,False
2011-05-10,93,False
2011-05-11,85,False
