date,IDEXX,isPartial
2014-03-06,80,False
2014-03-07,99,False
2014-03-08,18,False
2014-03-09,4,False
2014-03-10,27,False
2014-03-11,49,False
2014-03-12,60,False
2014-03-13,91,False
2014-03-14,82,False
2014-03-15,35,False
2014-03-16,35,False
2014-03-17,57,False
2014-03-18,71,False
2014-03-19,49,False
2014-03-20,62,False
2014-03-21,44,False
2014-03-22,35,False
2014-03-23,34,False
2014-03-24,56,False
2014-03-25,81,False
2014-03-26,56,False
2014-03-27,57,False
2014-03-28,70,False
2014-03-29,26,False
2014-03-30,13,False
2014-03-31,63,False
2014-04-01,56,False
2014-04-02,83,False
2014-04-03,64,False
2014-04-04,85,False
2014-04-05,13,False
2014-04-06,22,False
2014-04-07,70,False
2014-04-08,92,False
2014-04-09,67,False
2014-04-10,72,False
2014-04-11,55,False
2014-04-12,41,False
2014-04-13,31,False
2014-04-14,53,False
2014-04-15,75,False
2014-04-16,54,False
2014-04-17,84,False
2014-04-18,26,False
2014-04-19,75,False
2014-04-20,24,False
2014-04-21,61,False
2014-04-22,67,False
2014-04-23,72,False
2014-04-24,99,False
2014-04-25,64,False
2014-04-26,40,False
2014-04-27,31,False
2014-04-28,67,False
2014-04-29,37,False
2014-04-30,68,False
2014-05-01,50,False
2014-05-02,56,False
2014-05-03,27,False
2014-05-04,22,False
2014-05-05,56,False
2014-05-06,78,False
2014-05-07,74,False
2014-05-08,50,False
2014-05-09,72,False
2014-05-10,22,False
2014-05-11,22,False
2014-05-12,88,False
2014-05-13,85,False
2014-05-14,68,False
2014-05-15,45,False
2014-05-16,35,False
2014-05-17,36,False
2014-05-18,27,False
2014-05-19,64,False
2014-05-20,94,False
2014-05-21,73,False
2014-05-22,58,False
2014-05-23,47,False
2014-05-24,10,False
2014-05-25,25,False
2014-05-26,38,False
2014-05-27,40,False
2014-05-28,62,False
2014-05-29,51,False
2014-05-30,71,False
2014-05-31,30,False
2014-06-01,25,False
2014-06-02,62,False
2014-06-03,65,False
2014-06-04,86,False
2014-06-05,54,False
2014-06-06,74,False
2014-06-07,41,False
2014-06-08,15,False
2014-06-09,47,False
2014-06-10,51,False
2014-06-11,87,False
2014-06-12,63,False
2014-06-13,65,False
2014-06-14,40,False
2014-06-15,25,False
2014-06-16,67,False
2014-06-17,95,False
2014-06-18,93,False
2014-06-19,64,False
2014-06-20,35,False
2014-06-21,21,False
2014-06-22,15,False
2014-06-23,59,False
2014-06-24,100,False
2014-06-25,88,False
2014-06-26,51,False
2014-06-27,22,False
2014-06-28,26,False
2014-06-29,15,False
2014-06-30,67,False
2014-07-01,80,False
2014-07-02,51,False
2014-07-03,87,False
2014-07-04,33,False
2014-07-05,37,False
2014-07-06,5,False
2014-07-07,55,False
2014-07-08,46,False
2014-07-09,68,False
2014-07-10,38,False
2014-07-11,40,False
2014-07-12,25,False
2014-07-13,20,False
2014-07-14,55,False
2014-07-15,71,False
2014-07-16,86,False
2014-07-17,55,False
2014-07-18,67,False
2014-07-19,41,False
2014-07-20,26,False
2014-07-21,71,False
2014-07-22,50,False
2014-07-23,65,False
2014-07-24,56,False
