date,Activision Blizzard,isPartial
2016-04-04,3,False
2016-04-05,3,False
2016-04-06,4,False
2016-04-07,7,False
2016-04-08,4,False
2016-04-09,3,False
2016-04-10,3,False
2016-04-11,4,False
2016-04-12,5,False
2016-04-13,4,False
2016-04-14,5,False
2016-04-15,4,False
2016-04-16,3,False
2016-04-17,3,False
2016-04-18,6,False
2016-04-19,3,False
2016-04-20,4,False
2016-04-21,7,False
2016-04-22,4,False
2016-04-23,5,False
2016-04-24,1,False
2016-04-25,3,False
2016-04-26,4,False
2016-04-27,4,False
2016-04-28,5,False
2016-04-29,5,False
2016-04-30,3,False
2016-05-01,1,False
2016-05-02,5,False
2016-05-03,4,False
2016-05-04,3,False
