date,Activision Blizzard,isPartial
2015-11-16,6,False
2015-11-17,5,False
2015-11-18,7,False
2015-11-19,8,False
2015-11-20,5,False
2015-11-21,3,False
2015-11-22,5,False
2015-11-23,2,False
2015-11-24,1,False
2015-11-25,6,False
2015-11-26,2,False
2015-11-27,3,False
2015-11-28,2,False
2015-11-29,2,False
2015-11-30,2,False
2015-12-01,4,False
2015-12-02,3,False
2015-12-03,6,False
2015-12-04,3,False
2015-12-05,3,False
2015-12-06,3,False
2015-12-07,3,False
2015-12-08,6,False
2015-12-09,4,False
2015-12-10,3,False
2015-12-11,5,False
2015-12-12,4,False
2015-12-13,3,False
2015-12-14,5,False
2015-12-15,3,False
2015-12-16,7,False
2015-12-17,4,False
2015-12-18,4,False
2015-12-19,1,False
2015-12-20,1,False
2015-12-21,2,False
2015-12-22,6,False
2015-12-23,3,False
2015-12-24,1,False
2015-12-25,2,False
2015-12-26,2,False
