date,Activision Blizzard,isPartial
2017-06-03,13,False
2017-06-04,8,False
2017-06-05,22,False
2017-06-06,24,False
2017-06-07,22,False
2017-06-08,30,False
2017-06-09,21,False
2017-06-10,11,False
2017-06-11,5,False
2017-06-12,30,False
2017-06-13,35,False
2017-06-14,22,False
2017-06-15,29,False
2017-06-16,19,False
2017-06-17,11,False
2017-06-18,13,False
2017-06-19,18,False
2017-06-20,21,False
2017-06-21,23,False
2017-06-22,15,False
2017-06-23,25,False
2017-06-24,13,False
2017-06-25,11,False
2017-06-26,11,False
2017-06-27,14,False
2017-06-28,9,False
2017-06-29,16,False
2017-06-30,14,False
2017-07-01,13,False
2017-07-02,8,False
2017-07-03,25,False
2017-07-04,23,False
2017-07-05,21,False
2017-07-06,14,False
2017-07-07,14,False
2017-07-08,5,False
2017-07-09,11,False
2017-07-10,18,False
2017-07-11,9,False
2017-07-12,38,False
2017-07-13,20,False
2017-07-14,9,False
2017-07-15,16,False
2017-07-16,8,False
2017-07-17,13,False
2017-07-18,18,False
2017-07-19,18,False
2017-07-20,23,False
2017-07-21,21,False
2017-07-22,16,False
2017-07-23,15,False
2017-07-24,9,False
2017-07-25,13,False
2017-07-26,20,False
2017-07-27,22,False
2017-07-28,19,False
2017-07-29,18,False
2017-07-30,5,False
2017-07-31,24,False
2017-08-01,36,False
2017-08-02,27,False
2017-08-03,50,False
2017-08-04,54,False
2017-08-05,13,False
2017-08-06,21,False
2017-08-07,26,False
2017-08-08,19,False
2017-08-09,22,False
2017-08-10,18,False
2017-08-11,25,False
2017-08-12,15,False
2017-08-13,13,False
2017-08-14,16,False
2017-08-15,36,False
2017-08-16,33,False
2017-08-17,31,False
2017-08-18,25,False
2017-08-19,18,False
2017-08-20,12,False
2017-08-21,17,False
2017-08-22,17,False
2017-08-23,32,False
2017-08-24,41,False
2017-08-25,21,False
2017-08-26,18,False
2017-08-27,7,False
2017-08-28,15,False
2017-08-29,24,False
2017-08-30,33,False
2017-08-31,30,False
2017-09-01,25,False
2017-09-02,8,False
2017-09-03,18,False
2017-09-04,9,False
2017-09-05,15,False
2017-09-06,28,False
2017-09-07,48,False
2017-09-08,18,False
2017-09-09,17,False
2017-09-10,17,False
2017-09-11,30,False
2017-09-12,21,False
2017-09-13,34,False
2017-09-14,21,False
2017-09-15,18,False
2017-09-16,15,False
2017-09-17,7,False
2017-09-18,23,False
2017-09-19,31,False
2017-09-20,38,False
2017-09-21,9,False
2017-09-22,7,False
2017-09-23,7,False
2017-09-24,10,False
2017-09-25,19,False
2017-09-26,11,False
2017-09-27,23,False
2017-09-28,28,False
2017-09-29,16,False
2017-09-30,17,False
2017-10-01,14,False
2017-10-02,25,False
2017-10-03,15,False
2017-10-04,6,False
2017-10-05,17,False
2017-10-06,20,False
