date,QUALCOMM,isPartial
2014-12-09,83,False
2014-12-10,85,False
2014-12-11,91,False
2014-12-12,81,False
2014-12-13,81,False
2014-12-14,79,False
2014-12-15,72,False
2014-12-16,71,False
2014-12-17,71,False
2014-12-18,69,False
2014-12-19,57,False
2014-12-20,64,False
2014-12-21,62,False
2014-12-22,64,False
2014-12-23,64,False
2014-12-24,66,False
2014-12-25,53,False
2014-12-26,65,False
2014-12-27,99,False
2014-12-28,79,False
2014-12-29,65,False
2014-12-30,52,False
2014-12-31,54,False
2015-01-01,50,False
2015-01-02,62,False
2015-01-03,62,False
2015-01-04,58,False
2015-01-05,66,False
2015-01-06,73,False
2015-01-07,69,False
2015-01-08,63,False
2015-01-09,72,False
2015-01-10,55,False
2015-01-11,54,False
2015-01-12,61,False
2015-01-13,59,False
2015-01-14,69,False
2015-01-15,65,False
2015-01-16,68,False
2015-01-17,58,False
2015-01-18,52,False
2015-01-19,53,False
2015-01-20,64,False
2015-01-21,73,False
2015-01-22,73,False
2015-01-23,64,False
2015-01-24,57,False
2015-01-25,54,False
2015-01-26,62,False
2015-01-27,65,False
2015-01-28,83,False
2015-01-29,73,False
2015-01-30,73,False
2015-01-31,62,False
2015-02-01,60,False
2015-02-02,65,False
2015-02-03,63,False
2015-02-04,67,False
2015-02-05,61,False
2015-02-06,60,False
2015-02-07,50,False
2015-02-08,55,False
2015-02-09,62,False
2015-02-10,100,False
2015-02-11,76,False
2015-02-12,77,False
2015-02-13,67,False
2015-02-14,61,False
2015-02-15,57,False
2015-02-16,65,False
2015-02-17,74,False
2015-02-18,63,False
2015-02-19,68,False
2015-02-20,67,False
2015-02-21,70,False
2015-02-22,60,False
2015-02-23,63,False
2015-02-24,68,False
2015-02-25,56,False
2015-02-26,71,False
2015-02-27,60,False
2015-02-28,58,False
2015-03-01,49,False
2015-03-02,76,False
2015-03-03,80,False
2015-03-04,65,False
2015-03-05,68,False
2015-03-06,58,False
2015-03-07,57,False
2015-03-08,46,False
2015-03-09,62,False
2015-03-10,68,False
2015-03-11,57,False
2015-03-12,67,False
2015-03-13,56,False
2015-03-14,50,False
2015-03-15,47,False
2015-03-16,58,False
2015-03-17,72,False
2015-03-18,63,False
2015-03-19,53,False
2015-03-20,49,False
2015-03-21,47,False
2015-03-22,44,False
2015-03-23,57,False
2015-03-24,56,False
2015-03-25,60,False
2015-03-26,57,False
2015-03-27,56,False
2015-03-28,53,False
2015-03-29,53,False
2015-03-30,57,False
2015-03-31,57,False
2015-04-01,63,False
2015-04-02,52,False
2015-04-03,61,False
2015-04-04,45,False
2015-04-05,43,False
2015-04-06,54,False
2015-04-07,68,False
2015-04-08,56,False
2015-04-09,61,False
2015-04-10,56,False
