date,Verisk Analytics,isPartial
2017-04-24,18,False
2017-04-25,36,False
2017-04-26,36,False
2017-04-27,54,False
2017-04-28,0,False
2017-04-29,0,False
2017-04-30,0,False
2017-05-01,39,False
2017-05-02,18,False
2017-05-03,18,False
2017-05-04,36,False
2017-05-05,0,False
2017-05-06,0,False
2017-05-07,0,False
2017-05-08,18,False
2017-05-09,36,False
2017-05-10,18,False
2017-05-11,18,False
2017-05-12,19,False
2017-05-13,42,False
2017-05-14,0,False
2017-05-15,38,False
2017-05-16,38,False
2017-05-17,19,False
2017-05-18,19,False
2017-05-19,0,False
2017-05-20,0,False
2017-05-21,22,False
2017-05-22,0,False
2017-05-23,19,False
2017-05-24,39,False
2017-05-25,40,False
2017-05-26,21,False
2017-05-27,0,False
2017-05-28,0,False
2017-05-29,20,False
2017-05-30,76,False
2017-05-31,19,False
2017-06-01,39,False
2017-06-02,20,False
2017-06-03,23,False
2017-06-04,22,False
2017-06-05,19,False
2017-06-06,56,False
2017-06-07,56,False
2017-06-08,19,False
2017-06-09,59,False
2017-06-10,0,False
2017-06-11,0,False
2017-06-12,19,False
2017-06-13,75,False
2017-06-14,0,False
2017-06-15,39,False
2017-06-16,20,False
2017-06-17,23,False
2017-06-18,45,False
2017-06-19,0,False
2017-06-20,36,False
2017-06-21,92,False
2017-06-22,0,False
2017-06-23,0,False
2017-06-24,0,False
2017-06-25,23,False
2017-06-26,20,False
2017-06-27,20,False
2017-06-28,60,False
2017-06-29,20,False
2017-06-30,0,False
2017-07-01,0,False
2017-07-02,0,False
2017-07-03,20,False
2017-07-04,40,False
2017-07-05,100,False
2017-07-06,40,False
2017-07-07,41,False
2017-07-08,0,False
2017-07-09,23,False
2017-07-10,77,False
2017-07-11,98,False
2017-07-12,39,False
2017-07-13,39,False
2017-07-14,20,False
2017-07-15,0,False
2017-07-16,23,False
2017-07-17,0,False
2017-07-18,39,False
2017-07-19,20,False
2017-07-20,39,False
2017-07-21,41,False
2017-07-22,0,False
2017-07-23,0,False
2017-07-24,0,False
2017-07-25,0,False
2017-07-26,58,False
2017-07-27,19,False
2017-07-28,20,False
2017-07-29,0,False
2017-07-30,0,False
2017-07-31,0,False
2017-08-01,37,False
2017-08-02,73,False
2017-08-03,56,False
2017-08-04,0,False
2017-08-05,0,False
2017-08-06,0,False
2017-08-07,19,False
2017-08-08,0,False
2017-08-09,19,False
2017-08-10,19,False
2017-08-11,39,False
2017-08-12,0,False
2017-08-13,22,False
2017-08-14,58,False
2017-08-15,19,False
2017-08-16,19,False
2017-08-17,58,False
2017-08-18,39,False
2017-08-19,22,False
2017-08-20,0,False
2017-08-21,19,False
2017-08-22,18,False
2017-08-23,56,False
2017-08-24,56,False
2017-08-25,20,False
2017-08-26,0,False
2017-08-27,0,False
2017-08-28,57,False
2017-08-29,55,False
2017-08-30,0,False
2017-08-31,38,False
2017-09-01,0,False
2017-09-02,0,False
2017-09-03,22,False
2017-09-04,19,False
2017-09-05,37,False
2017-09-06,0,False
2017-09-07,0,False
2017-09-08,0,False
2017-09-09,0,False
2017-09-10,0,False
2017-09-11,0,False
2017-09-12,0,False
2017-09-13,36,False
2017-09-14,18,False
2017-09-15,0,False
2017-09-16,21,False
2017-09-17,21,False
2017-09-18,19,False
2017-09-19,73,False
2017-09-20,0,False
2017-09-21,19,False
2017-09-22,39,False
2017-09-23,0,False
2017-09-24,21,False
2017-09-25,92,False
2017-09-26,36,False
2017-09-27,37,False
2017-09-28,74,False
2017-09-29,19,False
2017-09-30,43,False
2017-10-01,0,False
2017-10-02,18,False
2017-10-03,18,False
2017-10-04,18,False
2017-10-05,56,False
2017-10-06,0,False
