date,Mondelez,isPartial
2017-09-07,31,False
2017-09-08,21,False
2017-09-09,11,False
2017-09-10,11,False
2017-09-11,24,False
2017-09-12,26,False
2017-09-13,24,False
2017-09-14,26,False
2017-09-15,20,False
2017-09-16,14,False
2017-09-17,14,False
2017-09-18,18,False
2017-09-19,25,False
2017-09-20,22,False
2017-09-21,24,False
2017-09-22,24,False
2017-09-23,10,False
2017-09-24,13,False
2017-09-25,22,False
2017-09-26,28,False
2017-09-27,30,False
2017-09-28,22,False
2017-09-29,28,False
2017-09-30,20,False
2017-10-01,12,False
2017-10-02,28,False
2017-10-03,26,False
2017-10-04,30,False
2017-10-05,32,False
2017-10-06,21,False
