date,Netflix,isPartial
2012-03-02,67,False
2012-03-03,96,False
2012-03-04,96,False
2012-03-05,66,False
2012-03-06,64,False
2012-03-07,61,False
2012-03-08,61,False
2012-03-09,65,False
2012-03-10,89,False
2012-03-11,91,False
2012-03-12,66,False
2012-03-13,62,False
2012-03-14,60,False
2012-03-15,60,False
2012-03-16,64,False
2012-03-17,85,False
2012-03-18,90,False
2012-03-19,66,False
2012-03-20,60,False
2012-03-21,61,False
2012-03-22,59,False
2012-03-23,62,False
2012-03-24,86,False
2012-03-25,90,False
2012-03-26,63,False
2012-03-27,59,False
2012-03-28,59,False
2012-03-29,57,False
2012-03-30,61,False
2012-03-31,84,False
2012-04-01,88,False
2012-04-02,62,False
2012-04-03,60,False
2012-04-04,60,False
2012-04-05,62,False
2012-04-06,74,False
2012-04-07,85,False
2012-04-08,86,False
2012-04-09,64,False
2012-04-10,54,False
2012-04-11,58,False
2012-04-12,57,False
2012-04-13,59,False
2012-04-14,81,False
2012-04-15,85,False
2012-04-16,57,False
2012-04-17,56,False
2012-04-18,55,False
2012-04-19,54,False
2012-04-20,58,False
2012-04-21,80,False
2012-04-22,86,False
2012-04-23,61,False
2012-04-24,56,False
2012-04-25,54,False
2012-04-26,54,False
2012-04-27,58,False
2012-04-28,84,False
2012-04-29,87,False
2012-04-30,67,False
2012-05-01,65,False
2012-05-02,55,False
2012-05-03,55,False
2012-05-04,58,False
2012-05-05,76,False
2012-05-06,82,False
2012-05-07,60,False
2012-05-08,57,False
2012-05-09,56,False
2012-05-10,56,False
2012-05-11,55,False
2012-05-12,75,False
2012-05-13,81,False
2012-05-14,58,False
2012-05-15,57,False
2012-05-16,54,False
2012-05-17,54,False
2012-05-18,57,False
2012-05-19,75,False
2012-05-20,78,False
2012-05-21,59,False
2012-05-22,56,False
2012-05-23,55,False
2012-05-24,55,False
2012-05-25,60,False
2012-05-26,79,False
2012-05-27,85,False
2012-05-28,69,False
2012-05-29,61,False
2012-05-30,57,False
2012-05-31,60,False
2012-06-01,64,False
2012-06-02,82,False
2012-06-03,87,False
2012-06-04,63,False
