date,Henry Schein,isPartial
2017-06-10,16,False
2017-06-11,9,False
2017-06-12,46,False
2017-06-13,66,False
2017-06-14,77,False
2017-06-15,54,False
2017-06-16,36,False
2017-06-17,8,False
2017-06-18,15,False
2017-06-19,56,False
2017-06-20,61,False
2017-06-21,64,False
2017-06-22,61,False
2017-06-23,45,False
2017-06-24,13,False
2017-06-25,12,False
2017-06-26,52,False
2017-06-27,83,False
2017-06-28,64,False
2017-06-29,35,False
2017-06-30,44,False
2017-07-01,18,False
2017-07-02,10,False
2017-07-03,39,False
2017-07-04,35,False
2017-07-05,65,False
2017-07-06,63,False
2017-07-07,52,False
2017-07-08,18,False
2017-07-09,13,False
2017-07-10,58,False
2017-07-11,52,False
2017-07-12,62,False
2017-07-13,64,False
2017-07-14,48,False
2017-07-15,16,False
2017-07-16,7,False
2017-07-17,69,False
2017-07-18,68,False
2017-07-19,74,False
2017-07-20,67,False
2017-07-21,53,False
2017-07-22,13,False
2017-07-23,19,False
2017-07-24,47,False
2017-07-25,73,False
2017-07-26,85,False
2017-07-27,85,False
2017-07-28,62,False
2017-07-29,20,False
2017-07-30,14,False
2017-07-31,72,False
2017-08-01,66,False
2017-08-02,63,False
2017-08-03,84,False
2017-08-04,61,False
2017-08-05,6,False
2017-08-06,7,False
2017-08-07,59,False
2017-08-08,67,False
2017-08-09,83,False
2017-08-10,75,False
2017-08-11,58,False
2017-08-12,17,False
2017-08-13,20,False
2017-08-14,62,False
2017-08-15,54,False
2017-08-16,78,False
2017-08-17,58,False
2017-08-18,56,False
2017-08-19,17,False
2017-08-20,17,False
2017-08-21,62,False
2017-08-22,62,False
2017-08-23,79,False
2017-08-24,70,False
2017-08-25,61,False
2017-08-26,8,False
2017-08-27,6,False
2017-08-28,68,False
2017-08-29,65,False
2017-08-30,60,False
2017-08-31,58,False
2017-09-01,55,False
2017-09-02,23,False
2017-09-03,20,False
2017-09-04,45,False
2017-09-05,75,False
2017-09-06,91,False
2017-09-07,72,False
2017-09-08,62,False
2017-09-09,15,False
2017-09-10,12,False
2017-09-11,58,False
2017-09-12,59,False
2017-09-13,70,False
2017-09-14,65,False
2017-09-15,64,False
2017-09-16,17,False
2017-09-17,9,False
2017-09-18,73,False
2017-09-19,72,False
2017-09-20,76,False
2017-09-21,61,False
2017-09-22,69,False
2017-09-23,14,False
2017-09-24,9,False
2017-09-25,70,False
2017-09-26,79,False
2017-09-27,76,False
2017-09-28,79,False
2017-09-29,54,False
2017-09-30,17,False
2017-10-01,15,False
2017-10-02,68,False
2017-10-03,70,False
2017-10-04,100,False
2017-10-05,78,False
2017-10-06,55,False
