date,Skyworks,isPartial
2015-05-06,8,False
2015-05-07,11,False
2015-05-08,13,False
2015-05-09,2,False
2015-05-10,1,False
2015-05-11,10,False
2015-05-12,9,False
2015-05-13,7,False
2015-05-14,8,False
2015-05-15,13,False
2015-05-16,2,False
2015-05-17,5,False
2015-05-18,14,False
2015-05-19,19,False
2015-05-20,19,False
2015-05-21,19,False
2015-05-22,17,False
2015-05-23,7,False
2015-05-24,1,False
2015-05-25,6,False
2015-05-26,11,False
2015-05-27,19,False
2015-05-28,15,False
2015-05-29,16,False
2015-05-30,6,False
2015-05-31,9,False
2015-06-01,15,False
2015-06-02,10,False
2015-06-03,13,False
2015-06-04,12,False
2015-06-05,23,False
2015-06-06,6,False
2015-06-07,5,False
2015-06-08,11,False
2015-06-09,16,False
2015-06-10,18,False
2015-06-11,8,False
2015-06-12,5,False
2015-06-13,2,False
2015-06-14,5,False
2015-06-15,9,False
2015-06-16,15,False
2015-06-17,18,False
2015-06-18,12,False
2015-06-19,8,False
2015-06-20,6,False
2015-06-21,7,False
2015-06-22,8,False
2015-06-23,9,False
2015-06-24,12,False
2015-06-25,13,False
2015-06-26,13,False
2015-06-27,2,False
2015-06-28,7,False
2015-06-29,12,False
2015-06-30,11,False
2015-07-01,15,False
2015-07-02,14,False
2015-07-03,6,False
2015-07-04,6,False
2015-07-05,6,False
2015-07-06,9,False
2015-07-07,19,False
2015-07-08,10,False
2015-07-09,15,False
2015-07-10,11,False
2015-07-11,9,False
2015-07-12,7,False
2015-07-13,9,False
2015-07-14,15,False
2015-07-15,12,False
2015-07-16,8,False
2015-07-17,12,False
2015-07-18,7,False
2015-07-19,12,False
2015-07-20,16,False
2015-07-21,18,False
2015-07-22,21,False
2015-07-23,12,False
2015-07-24,21,False
2015-07-25,9,False
2015-07-26,6,False
2015-07-27,14,False
2015-07-28,10,False
2015-07-29,19,False
2015-07-30,19,False
2015-07-31,12,False
2015-08-01,5,False
2015-08-02,9,False
2015-08-03,10,False
2015-08-04,13,False
2015-08-05,10,False
2015-08-06,7,False
2015-08-07,5,False
2015-08-08,7,False
2015-08-09,2,False
2015-08-10,12,False
2015-08-11,15,False
2015-08-12,22,False
2015-08-13,9,False
2015-08-14,14,False
2015-08-15,6,False
2015-08-16,10,False
2015-08-17,14,False
2015-08-18,15,False
