date,Skyworks,isPartial
2016-05-19,10,False
2016-05-20,7,False
2016-05-21,3,False
2016-05-22,2,False
2016-05-23,7,False
2016-05-24,12,False
2016-05-25,12,False
2016-05-26,8,False
2016-05-27,7,False
2016-05-28,4,False
2016-05-29,2,False
2016-05-30,3,False
2016-05-31,7,False
2016-06-01,5,False
2016-06-02,9,False
2016-06-03,7,False
2016-06-04,0,False
2016-06-05,4,False
2016-06-06,5,False
2016-06-07,7,False
2016-06-08,4,False
2016-06-09,8,False
2016-06-10,7,False
2016-06-11,5,False
2016-06-12,4,False
2016-06-13,6,False
2016-06-14,7,False
2016-06-15,2,False
2016-06-16,4,False
2016-06-17,7,False
2016-06-18,1,False
2016-06-19,3,False
2016-06-20,3,False
2016-06-21,9,False
2016-06-22,12,False
2016-06-23,7,False
2016-06-24,11,False
2016-06-25,1,False
2016-06-26,5,False
2016-06-27,12,False
2016-06-28,7,False
2016-06-29,8,False
2016-06-30,9,False
2016-07-01,8,False
2016-07-02,2,False
2016-07-03,3,False
2016-07-04,0,False
2016-07-05,8,False
2016-07-06,7,False
2016-07-07,8,False
2016-07-08,7,False
2016-07-09,8,False
2016-07-10,3,False
2016-07-11,11,False
2016-07-12,7,False
2016-07-13,7,False
2016-07-14,5,False
2016-07-15,8,False
2016-07-16,5,False
2016-07-17,4,False
2016-07-18,12,False
2016-07-19,5,False
2016-07-20,6,False
2016-07-21,14,False
2016-07-22,16,False
2016-07-23,7,False
2016-07-24,6,False
2016-07-25,10,False
2016-07-26,7,False
2016-07-27,8,False
2016-07-28,5,False
2016-07-29,11,False
2016-07-30,2,False
2016-07-31,2,False
2016-08-01,7,False
2016-08-02,8,False
2016-08-03,6,False
2016-08-04,8,False
2016-08-05,4,False
2016-08-06,3,False
2016-08-07,4,False
2016-08-08,10,False
2016-08-09,4,False
2016-08-10,7,False
2016-08-11,6,False
2016-08-12,10,False
2016-08-13,4,False
2016-08-14,1,False
2016-08-15,12,False
2016-08-16,5,False
2016-08-17,9,False
2016-08-18,4,False
2016-08-19,7,False
2016-08-20,3,False
2016-08-21,5,False
2016-08-22,4,False
2016-08-23,3,False
2016-08-24,11,False
2016-08-25,10,False
2016-08-26,12,False
2016-08-27,0,False
2016-08-28,3,False
2016-08-29,6,False
2016-08-30,5,False
2016-08-31,15,False
2016-09-01,5,False
2016-09-02,6,False
2016-09-03,2,False
2016-09-04,4,False
2016-09-05,6,False
2016-09-06,7,False
2016-09-07,7,False
2016-09-08,6,False
2016-09-09,11,False
2016-09-10,6,False
2016-09-11,3,False
