date,Lam Research,isPartial
2018-01-12,43,False
2018-01-13,26,False
2018-01-14,18,False
2018-01-15,24,False
2018-01-16,47,False
2018-01-17,46,False
2018-01-18,40,False
2018-01-19,34,False
2018-01-20,16,False
2018-01-21,6,False
2018-01-22,34,False
2018-01-23,52,False
2018-01-24,75,False
2018-01-25,89,False
2018-01-26,73,False
2018-01-27,39,False
2018-01-28,16,False
2018-01-29,54,False
2018-01-30,45,False
2018-01-31,37,False
2018-02-01,46,False
2018-02-02,60,False
2018-02-03,23,False
2018-02-04,16,False
2018-02-05,41,False
2018-02-06,53,False
2018-02-07,38,False
2018-02-08,50,False
2018-02-09,44,False
2018-02-10,26,False
2018-02-11,24,False
2018-02-12,36,False
2018-02-13,36,False
2018-02-14,46,False
2018-02-15,59,False
2018-02-16,63,False
2018-02-17,26,False
2018-02-18,11,False
2018-02-19,28,False
2018-02-20,31,False
2018-02-21,53,False
2018-02-22,54,False
2018-02-23,50,False
2018-02-24,23,False
2018-02-25,14,False
2018-02-26,42,False
2018-02-27,53,False
2018-02-28,31,False
2018-03-01,61,False
2018-03-02,47,False
2018-03-03,26,False
2018-03-04,14,False
2018-03-05,37,False
2018-03-06,57,False
2018-03-07,52,False
2018-03-08,44,False
2018-03-09,44,False
2018-03-10,24,False
2018-03-11,18,False
2018-03-12,59,False
2018-03-13,54,False
2018-03-14,43,False
2018-03-15,37,False
2018-03-16,46,False
2018-03-17,29,False
2018-03-18,8,False
2018-03-19,47,False
2018-03-20,35,False
2018-03-21,43,False
2018-03-22,52,False
2018-03-23,41,False
2018-03-24,11,False
2018-03-25,10,False
2018-03-26,48,False
2018-03-27,49,False
2018-03-28,48,False
2018-03-29,50,False
2018-03-30,31,False
2018-03-31,20,False
2018-04-01,12,False
2018-04-02,41,False
2018-04-03,47,False
2018-04-04,33,False
2018-04-05,36,False
2018-04-06,39,False
2018-04-07,26,False
2018-04-08,15,False
2018-04-09,28,False
2018-04-10,52,False
2018-04-11,45,False
2018-04-12,44,False
2018-04-13,21,False
2018-04-14,18,False
2018-04-15,13,False
2018-04-16,27,False
2018-04-17,98,False
2018-04-18,100,False
2018-04-19,79,False
2018-04-20,43,False
2018-04-21,17,False
2018-04-22,10,False
2018-04-23,37,False
2018-04-24,36,False
2018-04-25,22,False
2018-04-26,35,False
2018-04-27,44,False
2018-04-28,15,False
2018-04-29,13,False
2018-04-30,38,False
2018-05-01,29,False
2018-05-02,34,False
2018-05-03,47,False
2018-05-04,58,False
2018-05-05,17,False
2018-05-06,15,False
2018-05-07,30,False
2018-05-08,38,False
2018-05-09,30,False
2018-05-10,33,False
2018-05-11,37,False
2018-05-12,25,False
2018-05-13,12,False
2018-05-14,43,False
2018-05-15,36,False
2018-05-16,42,False
2018-05-17,32,False
2018-05-18,34,False
2018-05-19,8,False
2018-05-20,8,False
2018-05-21,26,False
2018-05-22,34,False
2018-05-23,43,False
2018-05-24,25,False
2018-05-25,20,False
2018-05-26,12,False
2018-05-27,13,False
2018-05-28,13,False
2018-05-29,34,False
2018-05-30,21,False
2018-05-31,20,False
2018-06-01,28,False
2018-06-02,24,False
2018-06-03,8,False
2018-06-04,40,False
2018-06-05,36,False
2018-06-06,43,False
2018-06-07,78,False
2018-06-08,54,False
2018-06-09,20,False
2018-06-10,5,False
2018-06-11,30,False
2018-06-12,43,False
2018-06-13,49,False
2018-06-14,46,False
2018-06-15,30,False
2018-06-16,17,False
2018-06-17,5,False
2018-06-18,34,False
2018-06-19,37,False
2018-06-20,32,False
2018-06-21,39,False
2018-06-22,30,False
2018-06-23,15,False
