date,Lam Research,isPartial
2015-12-03,9,False
2015-12-04,7,False
2015-12-05,5,False
2015-12-06,2,False
2015-12-07,10,False
2015-12-08,10,False
2015-12-09,9,False
2015-12-10,13,False
2015-12-11,7,False
2015-12-12,4,False
2015-12-13,4,False
2015-12-14,8,False
2015-12-15,14,False
2015-12-16,12,False
2015-12-17,8,False
2015-12-18,6,False
2015-12-19,3,False
2015-12-20,2,False
2015-12-21,11,False
2015-12-22,2,False
2015-12-23,7,False
2015-12-24,6,False
2015-12-25,2,False
2015-12-26,2,False
