date,Lam Research,isPartial
2016-02-25,8,False
2016-02-26,7,False
2016-02-27,6,False
2016-02-28,9,False
2016-02-29,11,False
2016-03-01,9,False
2016-03-02,18,False
2016-03-03,11,False
2016-03-04,7,False
2016-03-05,7,False
2016-03-06,7,False
2016-03-07,8,False
2016-03-08,14,False
2016-03-09,15,False
2016-03-10,15,False
2016-03-11,2,False
2016-03-12,2,False
2016-03-13,2,False
2016-03-14,11,False
2016-03-15,13,False
2016-03-16,5,False
2016-03-17,8,False
2016-03-18,10,False
2016-03-19,0,False
2016-03-20,0,False
2016-03-21,5,False
2016-03-22,10,False
2016-03-23,10,False
2016-03-24,9,False
2016-03-25,9,False
2016-03-26,4,False
2016-03-27,12,False
2016-03-28,7,False
2016-03-29,13,False
2016-03-30,11,False
2016-03-31,13,False
2016-04-01,12,False
2016-04-02,6,False
2016-04-03,4,False
2016-04-04,8,False
2016-04-05,5,False
2016-04-06,3,False
2016-04-07,7,False
2016-04-08,7,False
2016-04-09,2,False
2016-04-10,9,False
2016-04-11,10,False
2016-04-12,6,False
2016-04-13,11,False
2016-04-14,15,False
2016-04-15,9,False
2016-04-16,6,False
2016-04-17,4,False
2016-04-18,11,False
2016-04-19,10,False
2016-04-20,8,False
2016-04-21,13,False
2016-04-22,14,False
2016-04-23,2,False
2016-04-24,0,False
2016-04-25,3,False
2016-04-26,17,False
2016-04-27,5,False
2016-04-28,5,False
2016-04-29,12,False
2016-04-30,0,False
2016-05-01,6,False
2016-05-02,10,False
2016-05-03,14,False
2016-05-04,2,False
