date,Alexion,isPartial
2017-04-29,7,False
2017-04-30,6,False
2017-05-01,10,False
2017-05-02,19,False
2017-05-03,15,False
2017-05-04,18,False
2017-05-05,25,False
2017-05-06,8,False
2017-05-07,4,False
2017-05-08,33,False
2017-05-09,35,False
2017-05-10,26,False
2017-05-11,12,False
2017-05-12,24,False
2017-05-13,8,False
2017-05-14,8,False
2017-05-15,25,False
2017-05-16,19,False
2017-05-17,7,False
2017-05-18,24,False
2017-05-19,16,False
2017-05-20,3,False
2017-05-21,6,False
2017-05-22,17,False
2017-05-23,55,False
2017-05-24,47,False
2017-05-25,47,False
2017-05-26,21,False
2017-05-27,7,False
2017-05-28,12,False
2017-05-29,14,False
