date,Alexion,isPartial
2016-09-09,10,False
2016-09-10,8,False
2016-09-11,4,False
2016-09-12,10,False
2016-09-13,10,False
2016-09-14,10,False
2016-09-15,18,False
2016-09-16,10,False
2016-09-17,4,False
2016-09-18,2,False
2016-09-19,16,False
2016-09-20,11,False
2016-09-21,24,False
2016-09-22,18,False
2016-09-23,13,False
2016-09-24,4,False
2016-09-25,4,False
2016-09-26,16,False
2016-09-27,9,False
2016-09-28,18,False
2016-09-29,18,False
2016-09-30,12,False
2016-10-01,9,False
2016-10-02,0,False
2016-10-03,10,False
2016-10-04,10,False
2016-10-05,13,False
2016-10-06,10,False
2016-10-07,10,False
2016-10-08,2,False
2016-10-09,4,False
2016-10-10,13,False
2016-10-11,13,False
2016-10-12,11,False
2016-10-13,5,False
2016-10-14,24,False
2016-10-15,0,False
2016-10-16,2,False
2016-10-17,8,False
2016-10-18,12,False
2016-10-19,16,False
2016-10-20,11,False
2016-10-21,13,False
2016-10-22,7,False
2016-10-23,2,False
2016-10-24,15,False
2016-10-25,17,False
2016-10-26,21,False
2016-10-27,21,False
2016-10-28,23,False
2016-10-29,9,False
2016-10-30,2,False
2016-10-31,8,False
2016-11-01,11,False
2016-11-02,13,False
2016-11-03,13,False
2016-11-04,28,False
2016-11-05,9,False
2016-11-06,5,False
2016-11-07,26,False
2016-11-08,22,False
2016-11-09,22,False
2016-11-10,18,False
2016-11-11,25,False
2016-11-12,7,False
2016-11-13,7,False
2016-11-14,27,False
2016-11-15,22,False
2016-11-16,12,False
2016-11-17,16,False
2016-11-18,8,False
2016-11-19,0,False
2016-11-20,11,False
2016-11-21,23,False
2016-11-22,12,False
2016-11-23,6,False
2016-11-24,13,False
2016-11-25,10,False
2016-11-26,5,False
2016-11-27,7,False
2016-11-28,7,False
2016-11-29,20,False
2016-11-30,10,False
2016-12-01,11,False
2016-12-02,9,False
2016-12-03,24,False
2016-12-04,12,False
2016-12-05,15,False
2016-12-06,21,False
2016-12-07,17,False
2016-12-08,8,False
2016-12-09,8,False
2016-12-10,2,False
2016-12-11,3,False
2016-12-12,100,False
2016-12-13,49,False
2016-12-14,36,False
2016-12-15,15,False
2016-12-16,27,False
2016-12-17,11,False
2016-12-18,4,False
2016-12-19,27,False
2016-12-20,21,False
2016-12-21,11,False
2016-12-22,25,False
2016-12-23,12,False
2016-12-24,8,False
2016-12-25,4,False
2016-12-26,3,False
2016-12-27,15,False
2016-12-28,8,False
2016-12-29,5,False
2016-12-30,9,False
2016-12-31,8,False
2017-01-01,10,False
2017-01-02,11,False
2017-01-03,23,False
2017-01-04,25,False
2017-01-05,26,False
2017-01-06,19,False
2017-01-07,3,False
2017-01-08,7,False
2017-01-09,21,False
2017-01-10,28,False
2017-01-11,19,False
2017-01-12,18,False
2017-01-13,18,False
2017-01-14,10,False
2017-01-15,0,False
2017-01-16,24,False
2017-01-17,28,False
2017-01-18,12,False
2017-01-19,15,False
