date,Vertex Pharmaceuticals,isPartial
2017-07-30,8,False
2017-07-31,16,False
2017-08-01,16,False
2017-08-02,22,False
2017-08-03,23,False
2017-08-04,12,False
2017-08-05,5,False
2017-08-06,8,False
2017-08-07,11,False
2017-08-08,27,False
2017-08-09,25,False
2017-08-10,30,False
2017-08-11,19,False
2017-08-12,5,False
2017-08-13,5,False
2017-08-14,23,False
2017-08-15,26,False
2017-08-16,16,False
2017-08-17,23,False
2017-08-18,12,False
2017-08-19,5,False
2017-08-20,8,False
2017-08-21,14,False
2017-08-22,18,False
2017-08-23,21,False
2017-08-24,12,False
2017-08-25,12,False
2017-08-26,0,False
2017-08-27,16,False
2017-08-28,5,False
2017-08-29,9,False
2017-08-30,18,False
2017-08-31,16,False
2017-09-01,15,False
2017-09-02,5,False
2017-09-03,5,False
2017-09-04,9,False
2017-09-05,5,False
2017-09-06,27,False
2017-09-07,19,False
2017-09-08,16,False
2017-09-09,5,False
2017-09-10,5,False
2017-09-11,7,False
2017-09-12,11,False
2017-09-13,9,False
2017-09-14,20,False
2017-09-15,5,False
2017-09-16,5,False
2017-09-17,5,False
2017-09-18,20,False
2017-09-19,16,False
2017-09-20,25,False
2017-09-21,16,False
2017-09-22,9,False
2017-09-23,16,False
2017-09-24,5,False
2017-09-25,13,False
2017-09-26,15,False
2017-09-27,20,False
2017-09-28,16,False
2017-09-29,7,False
2017-09-30,5,False
2017-10-01,0,False
2017-10-02,16,False
2017-10-03,9,False
2017-10-04,25,False
2017-10-05,9,False
2017-10-06,21,False
