date,Kraft Heinz,isPartial
2018-01-17,36,False
2018-01-18,73,False
2018-01-19,31,False
2018-01-20,22,False
2018-01-21,25,False
2018-01-22,53,False
2018-01-23,48,False
2018-01-24,43,False
2018-01-25,23,False
2018-01-26,40,False
2018-01-27,18,False
2018-01-28,20,False
2018-01-29,33,False
2018-01-30,50,False
2018-01-31,45,False
2018-02-01,51,False
2018-02-02,29,False
2018-02-03,20,False
2018-02-04,28,False
2018-02-05,57,False
2018-02-06,50,False
2018-02-07,43,False
2018-02-08,54,False
2018-02-09,50,False
2018-02-10,20,False
2018-02-11,20,False
2018-02-12,55,False
2018-02-13,51,False
2018-02-14,35,False
2018-02-15,55,False
2018-02-16,95,False
2018-02-17,26,False
2018-02-18,37,False
2018-02-19,51,False
2018-02-20,46,False
2018-02-21,62,False
2018-02-22,69,False
2018-02-23,57,False
2018-02-24,24,False
2018-02-25,33,False
2018-02-26,56,False
2018-02-27,69,False
2018-02-28,53,False
2018-03-01,35,False
2018-03-02,30,False
2018-03-03,18,False
2018-03-04,17,False
2018-03-05,43,False
2018-03-06,41,False
2018-03-07,48,False
2018-03-08,60,False
2018-03-09,41,False
2018-03-10,31,False
2018-03-11,27,False
2018-03-12,61,False
2018-03-13,48,False
2018-03-14,56,False
2018-03-15,40,False
2018-03-16,53,False
2018-03-17,31,False
2018-03-18,23,False
2018-03-19,44,False
2018-03-20,57,False
2018-03-21,49,False
2018-03-22,44,False
2018-03-23,54,False
2018-03-24,32,False
2018-03-25,22,False
2018-03-26,38,False
2018-03-27,54,False
2018-03-28,41,False
2018-03-29,37,False
2018-03-30,24,False
2018-03-31,25,False
2018-04-01,6,False
2018-04-02,64,False
2018-04-03,82,False
2018-04-04,72,False
2018-04-05,57,False
2018-04-06,49,False
2018-04-07,30,False
2018-04-08,22,False
2018-04-09,43,False
2018-04-10,56,False
2018-04-11,46,False
2018-04-12,32,False
2018-04-13,38,False
2018-04-14,24,False
2018-04-15,20,False
2018-04-16,50,False
2018-04-17,34,False
2018-04-18,66,False
2018-04-19,76,False
2018-04-20,72,False
2018-04-21,32,False
2018-04-22,24,False
2018-04-23,54,False
2018-04-24,61,False
2018-04-25,60,False
2018-04-26,66,False
2018-04-27,46,False
2018-04-28,22,False
2018-04-29,32,False
2018-04-30,72,False
2018-05-01,59,False
2018-05-02,100,False
2018-05-03,66,False
2018-05-04,73,False
2018-05-05,20,False
2018-05-06,30,False
2018-05-07,56,False
2018-05-08,65,False
2018-05-09,53,False
2018-05-10,44,False
2018-05-11,40,False
2018-05-12,16,False
2018-05-13,18,False
2018-05-14,54,False
2018-05-15,56,False
2018-05-16,34,False
2018-05-17,53,False
2018-05-18,51,False
2018-05-19,26,False
2018-05-20,22,False
2018-05-21,32,False
2018-05-22,48,False
2018-05-23,38,False
2018-05-24,44,False
2018-05-25,37,False
2018-05-26,27,False
2018-05-27,22,False
2018-05-28,43,False
2018-05-29,52,False
2018-05-30,54,False
2018-05-31,53,False
2018-06-01,33,False
2018-06-02,31,False
2018-06-03,24,False
2018-06-04,45,False
2018-06-05,61,False
2018-06-06,47,False
2018-06-07,45,False
2018-06-08,33,False
2018-06-09,29,False
2018-06-10,18,False
2018-06-11,40,False
2018-06-12,61,False
2018-06-13,44,False
2018-06-14,46,False
2018-06-15,39,False
2018-06-16,22,False
2018-06-17,10,False
2018-06-18,32,False
2018-06-19,57,False
2018-06-20,36,False
2018-06-21,75,False
2018-06-22,43,False
2018-06-23,22,False
