date,Cognizant,isPartial
2014-09-03,60,False
2014-09-04,54,False
2014-09-05,49,False
2014-09-06,35,False
2014-09-07,25,False
2014-09-08,51,False
2014-09-09,43,False
2014-09-10,53,False
2014-09-11,47,False
2014-09-12,59,False
2014-09-13,44,False
2014-09-14,34,False
2014-09-15,100,False
2014-09-16,80,False
2014-09-17,77,False
2014-09-18,53,False
2014-09-19,62,False
2014-09-20,40,False
2014-09-21,29,False
2014-09-22,53,False
2014-09-23,51,False
2014-09-24,45,False
2014-09-25,51,False
2014-09-26,49,False
2014-09-27,33,False
2014-09-28,27,False
2014-09-29,54,False
2014-09-30,44,False
2014-10-01,50,False
2014-10-02,46,False
2014-10-03,35,False
2014-10-04,29,False
2014-10-05,28,False
2014-10-06,46,False
2014-10-07,47,False
2014-10-08,50,False
2014-10-09,47,False
2014-10-10,51,False
2014-10-11,38,False
2014-10-12,25,False
2014-10-13,52,False
2014-10-14,53,False
2014-10-15,41,False
2014-10-16,56,False
2014-10-17,53,False
2014-10-18,23,False
2014-10-19,23,False
2014-10-20,52,False
2014-10-21,34,False
2014-10-22,42,False
2014-10-23,35,False
2014-10-24,34,False
2014-10-25,27,False
2014-10-26,21,False
2014-10-27,44,False
2014-10-28,40,False
2014-10-29,47,False
2014-10-30,50,False
2014-10-31,46,False
2014-11-01,30,False
2014-11-02,25,False
2014-11-03,52,False
2014-11-04,44,False
2014-11-05,53,False
2014-11-06,54,False
2014-11-07,47,False
2014-11-08,29,False
2014-11-09,25,False
2014-11-10,39,False
2014-11-11,55,False
2014-11-12,49,False
2014-11-13,50,False
2014-11-14,48,False
2014-11-15,36,False
2014-11-16,32,False
2014-11-17,46,False
2014-11-18,53,False
2014-11-19,42,False
2014-11-20,51,False
2014-11-21,49,False
2014-11-22,26,False
2014-11-23,27,False
2014-11-24,53,False
2014-11-25,52,False
2014-11-26,41,False
2014-11-27,35,False
2014-11-28,34,False
2014-11-29,26,False
2014-11-30,24,False
2014-12-01,47,False
