date,Cerner,isPartial
2017-11-17,41,False
2017-11-18,21,False
2017-11-19,18,False
2017-11-20,42,False
2017-11-21,40,False
2017-11-22,86,False
2017-11-23,32,False
2017-11-24,31,False
2017-11-25,23,False
2017-11-26,19,False
2017-11-27,56,False
2017-11-28,52,False
2017-11-29,57,False
2017-11-30,51,False
2017-12-01,49,False
2017-12-02,21,False
2017-12-03,25,False
2017-12-04,52,False
2017-12-05,43,False
2017-12-06,53,False
2017-12-07,43,False
2017-12-08,45,False
2017-12-09,17,False
2017-12-10,21,False
2017-12-11,37,False
2017-12-12,37,False
2017-12-13,45,False
2017-12-14,41,False
2017-12-15,38,False
2017-12-16,26,False
2017-12-17,17,False
2017-12-18,58,False
2017-12-19,41,False
2017-12-20,30,False
2017-12-21,44,False
2017-12-22,31,False
2017-12-23,17,False
2017-12-24,22,False
2017-12-25,22,False
2017-12-26,40,False
2017-12-27,26,False
2017-12-28,33,False
2017-12-29,30,False
2017-12-30,27,False
2017-12-31,20,False
2018-01-01,13,False
2018-01-02,34,False
2018-01-03,35,False
2018-01-04,55,False
2018-01-05,42,False
2018-01-06,21,False
2018-01-07,19,False
2018-01-08,51,False
2018-01-09,45,False
2018-01-10,71,False
2018-01-11,61,False
2018-01-12,50,False
2018-01-13,18,False
2018-01-14,18,False
2018-01-15,45,False
2018-01-16,43,False
2018-01-17,36,False
2018-01-18,41,False
2018-01-19,44,False
2018-01-20,31,False
2018-01-21,28,False
2018-01-22,45,False
2018-01-23,39,False
2018-01-24,44,False
2018-01-25,36,False
2018-01-26,43,False
2018-01-27,17,False
2018-01-28,20,False
2018-01-29,52,False
2018-01-30,56,False
2018-01-31,53,False
2018-02-01,50,False
2018-02-02,47,False
2018-02-03,23,False
2018-02-04,16,False
2018-02-05,42,False
2018-02-06,74,False
2018-02-07,53,False
2018-02-08,52,False
2018-02-09,41,False
2018-02-10,21,False
2018-02-11,20,False
2018-02-12,50,False
2018-02-13,53,False
