date,Micron Technology,isPartial
2015-08-06,10,False
2015-08-07,8,False
2015-08-08,2,False
2015-08-09,5,False
2015-08-10,8,False
2015-08-11,6,False
2015-08-12,14,False
2015-08-13,10,False
2015-08-14,19,False
2015-08-15,10,False
2015-08-16,5,False
2015-08-17,4,False
2015-08-18,2,False
