date,Micron Technology,isPartial
2015-11-21,2,False
2015-11-22,2,False
2015-11-23,6,False
2015-11-24,7,False
2015-11-25,9,False
2015-11-26,12,False
2015-11-27,2,False
2015-11-28,4,False
2015-11-29,2,False
2015-11-30,7,False
2015-12-01,11,False
2015-12-02,7,False
2015-12-03,6,False
2015-12-04,4,False
2015-12-05,4,False
2015-12-06,4,False
2015-12-07,6,False
2015-12-08,13,False
2015-12-09,4,False
2015-12-10,11,False
2015-12-11,8,False
2015-12-12,7,False
2015-12-13,2,False
2015-12-14,17,False
2015-12-15,19,False
2015-12-16,4,False
2015-12-17,4,False
2015-12-18,2,False
2015-12-19,2,False
2015-12-20,0,False
2015-12-21,10,False
2015-12-22,2,False
2015-12-23,23,False
2015-12-24,2,False
2015-12-25,5,False
2015-12-26,0,False
