date,dow,isPartial
2016-12-28,12,False
2016-12-29,12,False
2016-12-30,10,False
2016-12-31,6,False
2017-01-01,4,False
2017-01-02,7,False
2017-01-03,11,False
2017-01-04,11,False
2017-01-05,12,False
2017-01-06,13,False
2017-01-07,5,False
2017-01-08,5,False
2017-01-09,10,False
2017-01-10,10,False
2017-01-11,11,False
2017-01-12,12,False
2017-01-13,11,False
2017-01-14,5,False
2017-01-15,4,False
2017-01-16,7,False
2017-01-17,10,False
2017-01-18,10,False
2017-01-19,10,False
2017-01-20,13,False
2017-01-21,7,False
2017-01-22,5,False
2017-01-23,11,False
2017-01-24,11,False
2017-01-25,25,False
2017-01-26,21,False
2017-01-27,14,False
2017-01-28,6,False
2017-01-29,5,False
2017-01-30,14,False
2017-01-31,17,False
2017-02-01,13,False
2017-02-02,12,False
2017-02-03,12,False
2017-02-04,6,False
2017-02-05,4,False
2017-02-06,10,False
2017-02-07,11,False
2017-02-08,10,False
2017-02-09,11,False
2017-02-10,12,False
2017-02-11,5,False
2017-02-12,4,False
2017-02-13,10,False
2017-02-14,12,False
2017-02-15,12,False
2017-02-16,12,False
2017-02-17,12,False
2017-02-18,6,False
2017-02-19,5,False
2017-02-20,8,False
2017-02-21,11,False
2017-02-22,12,False
2017-02-23,12,False
2017-02-24,12,False
2017-02-25,6,False
2017-02-26,5,False
2017-02-27,10,False
2017-02-28,11,False
2017-03-01,18,False
2017-03-02,15,False
2017-03-03,14,False
2017-03-04,6,False
2017-03-05,5,False
2017-03-06,11,False
2017-03-07,11,False
2017-03-08,12,False
2017-03-09,12,False
2017-03-10,11,False
2017-03-11,5,False
2017-03-12,4,False
2017-03-13,9,False
2017-03-14,10,False
2017-03-15,11,False
2017-03-16,11,False
2017-03-17,11,False
2017-03-18,5,False
2017-03-19,4,False
2017-03-20,10,False
2017-03-21,12,False
2017-03-22,14,False
2017-03-23,13,False
2017-03-24,13,False
2017-03-25,6,False
2017-03-26,4,False
2017-03-27,13,False
2017-03-28,13,False
2017-03-29,12,False
2017-03-30,11,False
2017-03-31,11,False
2017-04-01,5,False
2017-04-02,4,False
2017-04-03,10,False
2017-04-04,11,False
2017-04-05,11,False
2017-04-06,11,False
2017-04-07,12,False
2017-04-08,5,False
2017-04-09,4,False
2017-04-10,10,False
2017-04-11,11,False
2017-04-12,11,False
2017-04-13,11,False
2017-04-14,9,False
2017-04-15,5,False
2017-04-16,4,False
2017-04-17,10,False
2017-04-18,11,False
2017-04-19,11,False
2017-04-20,11,False
2017-04-21,11,False
2017-04-22,5,False
2017-04-23,4,False
2017-04-24,11,False
2017-04-25,13,False
2017-04-26,13,False
2017-04-27,12,False
2017-04-28,11,False
2017-04-29,5,False
2017-04-30,4,False
2017-05-01,10,False
2017-05-02,10,False
2017-05-03,10,False
2017-05-04,10,False
2017-05-05,9,False
2017-05-06,5,False
2017-05-07,5,False
2017-05-08,11,False
2017-05-09,10,False
2017-05-10,10,False
2017-05-11,10,False
2017-05-12,10,False
2017-05-13,5,False
2017-05-14,4,False
2017-05-15,10,False
2017-05-16,10,False
2017-05-17,16,False
2017-05-18,16,False
2017-05-19,13,False
2017-05-20,6,False
2017-05-21,4,False
2017-05-22,11,False
2017-05-23,11,False
2017-05-24,10,False
2017-05-25,11,False
2017-05-26,10,False
2017-05-27,5,False
2017-05-28,4,False
2017-05-29,5,False
