date,dow,isPartial
2016-11-04,9,False
2016-11-05,5,False
2016-11-06,4,False
2016-11-07,12,False
2016-11-08,12,False
2016-11-09,100,False
2016-11-10,28,False
2016-11-11,19,False
2016-11-12,7,False
2016-11-13,6,False
2016-11-14,14,False
2016-11-15,12,False
2016-11-16,12,False
2016-11-17,11,False
2016-11-18,11,False
2016-11-19,5,False
2016-11-20,4,False
2016-11-21,10,False
2016-11-22,13,False
2016-11-23,12,False
2016-11-24,7,False
2016-11-25,9,False
2016-11-26,5,False
2016-11-27,4,False
2016-11-28,10,False
2016-11-29,10,False
2016-11-30,10,False
2016-12-01,10,False
2016-12-02,11,False
2016-12-03,5,False
2016-12-04,4,False
2016-12-05,9,False
2016-12-06,10,False
2016-12-07,11,False
2016-12-08,12,False
2016-12-09,12,False
2016-12-10,6,False
2016-12-11,5,False
2016-12-12,11,False
2016-12-13,12,False
2016-12-14,14,False
2016-12-15,14,False
2016-12-16,12,False
2016-12-17,5,False
2016-12-18,4,False
2016-12-19,10,False
2016-12-20,13,False
2016-12-21,13,False
2016-12-22,12,False
2016-12-23,10,False
2016-12-24,6,False
2016-12-25,4,False
2016-12-26,6,False
2016-12-27,11,False
2016-12-28,11,False
2016-12-29,11,False
2016-12-30,10,False
2016-12-31,5,False
2017-01-01,4,False
2017-01-02,7,False
2017-01-03,11,False
2017-01-04,11,False
2017-01-05,11,False
2017-01-06,13,False
2017-01-07,5,False
2017-01-08,4,False
2017-01-09,10,False
2017-01-10,11,False
2017-01-11,11,False
2017-01-12,12,False
2017-01-13,11,False
2017-01-14,5,False
2017-01-15,4,False
2017-01-16,7,False
2017-01-17,10,False
2017-01-18,10,False
2017-01-19,10,False
